Date,Shift,Batch ID,Plating Type,Component Type,Machine ID,Bath Temperature (°C),pH Level,Plating Time (min),Thickness (μm),Adhesion Strength (MPa),Phosphorus Content (%),Surface Roughness (Ra μm),Visual Inspection,Corrosion Test,Operator ID,Pass/Fail
2025-01-28,Shift 1,ELP1265,Electroless Copper,Valve Body,Tank C,66.1,4.53,43.7,18.67,14.5,,1.0,Pass,Pass,TECH562,Fail
2025-01-28,Shift 2,ELP3962,Electroless Nickel,Valve Body,Tank B,91.5,5.2,30.6,21.52,19.9,8.79,0.88,Blister,Pass,TECH707,Pass
2025-01-28,Shift 2,ELP1510,Electroless Nickel,Heat Sink,Tank A,91.2,4.91,61.3,13.52,21.2,11.68,0.93,Pass,Pass,TECH625,Pass
2025-01-28,Shift 2,ELP1155,Electroless Nickel,Valve Body,Tank C,89.3,4.8,34.5,24.61,18.5,7.28,0.55,Dull Finish,Fail,TECH147,Pass
2025-01-29,Shift 1,ELP9314,Electroless Nickel,PCB Panel,Tank A,87.4,5.45,33.0,21.07,11.5,9.08,0.71,Pitting,Pass,TECH593,Fail
2025-01-29,Shift 1,ELP3699,Electroless Copper,PCB Panel,Tank A,61.3,4.69,85.9,23.6,23.5,,0.81,Blister,Fail,TECH360,Pass
2025-01-29,Shift 1,ELP5430,Electroless Copper,PCB Panel,Tank C,62.3,4.86,40.6,18.02,12.7,,0.82,Blister,Pass,TECH530,Fail
2025-01-29,Shift 2,ELP1022,Electroless Nickel,Connector Pins,Tank B,86.4,5.09,76.1,17.36,21.9,9.74,0.89,Pass,Fail,TECH469,Pass
2025-01-29,Shift 2,ELP9282,Electroless Copper,PCB Panel,Tank A,63.8,5.28,48.6,17.25,12.6,,0.49,Dull Finish,Pass,TECH287,Fail
2025-01-29,Shift 2,ELP8016,Electroless Copper,PCB Panel,Tank B,68.5,4.71,55.1,10.86,21.9,,0.81,Pass,Fail,TECH541,Fail
2025-01-30,Shift 1,ELP2257,Electroless Copper,Valve Body,Tank B,71.7,4.88,32.2,18.24,15.0,,1.15,Blister,Fail,TECH697,Pass
2025-01-30,Shift 1,ELP1909,Electroless Nickel,Gear Housing,Tank B,91.7,5.05,69.0,20.96,14.3,6.21,1.11,Pass,Pass,TECH580,Fail
2025-01-30,Shift 1,ELP7279,Electroless Nickel,Connector Pins,Tank C,89.6,5.19,32.5,15.53,14.9,9.24,0.85,Dull Finish,Fail,TECH253,Fail
2025-01-30,Shift 2,ELP8346,Electroless Copper,Valve Body,Tank A,60.2,5.07,67.0,11.15,12.5,,0.58,Blister,Pass,TECH324,Fail
2025-01-30,Shift 2,ELP9259,Electroless Nickel,Connector Pins,Tank B,91.6,5.28,43.5,17.74,14.8,11.82,1.2,Blister,Pass,TECH548,Fail
2025-01-30,Shift 2,ELP2868,Electroless Nickel,Connector Pins,Tank B,88.1,5.17,62.7,10.53,17.4,10.37,1.09,Pitting,Pass,TECH613,Fail
2025-01-31,Shift 1,ELP5430,Electroless Copper,PCB Panel,Tank C,62.3,4.86,40.6,18.02,12.7,,0.82,Blister,Pass,TECH530,Fail
2025-01-31,Shift 1,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-01-31,Shift 1,ELP2474,Electroless Copper,Valve Body,Tank C,71.6,5.29,49.3,24.38,11.0,,1.16,Dull Finish,Pass,TECH910,Fail
2025-01-31,Shift 2,ELP7887,Electroless Nickel,Connector Pins,Tank C,89.2,5.2,44.7,20.49,18.2,10.83,0.96,Pitting,Fail,TECH131,Pass
2025-01-31,Shift 2,ELP1411,Electroless Nickel,Gear Housing,Tank A,87.4,5.28,40.1,22.35,11.2,6.24,0.79,Pitting,Fail,TECH141,Fail
2025-01-31,Shift 2,ELP7726,Electroless Nickel,Heat Sink,Tank C,92.6,4.97,64.4,13.63,15.8,8.69,0.34,Pass,Fail,TECH568,Pass
2025-02-01,Shift 1,ELP3117,Electroless Copper,Heat Sink,Tank A,64.9,5.41,75.2,18.47,11.1,,0.38,Pitting,Fail,TECH299,Fail
2025-02-01,Shift 1,ELP2851,Electroless Nickel,PCB Panel,Tank C,91.3,4.85,38.7,10.95,14.0,9.48,0.83,Pass,Fail,TECH844,Fail
2025-02-01,Shift 1,ELP2623,Electroless Copper,Gear Housing,Tank A,69.8,5.1,64.7,21.53,23.6,,0.35,Dull Finish,Fail,TECH568,Pass
2025-02-01,Shift 2,ELP3233,Electroless Copper,Connector Pins,Tank B,62.6,5.07,79.9,13.61,20.1,,0.24,Pass,Fail,TECH874,Pass
2025-02-01,Shift 2,ELP6345,Electroless Copper,Heat Sink,Tank C,69.3,5.24,58.6,16.87,21.0,,1.07,Pitting,Fail,TECH587,Pass
2025-02-01,Shift 2,ELP9433,Electroless Copper,Valve Body,Tank B,60.7,5.24,46.0,21.66,11.6,,0.5,Blister,Fail,TECH133,Fail
2025-02-02,Shift 1,ELP4854,Electroless Copper,Valve Body,Tank B,71.9,4.97,62.0,24.52,20.7,,1.08,Blister,Fail,TECH619,Pass
2025-02-02,Shift 1,ELP2474,Electroless Copper,Valve Body,Tank C,71.6,5.29,49.3,24.38,11.0,,1.16,Dull Finish,Pass,TECH910,Fail
2025-02-02,Shift 1,ELP1839,Electroless Copper,Connector Pins,Tank B,66.9,4.71,31.4,20.36,20.4,,0.65,Pitting,Pass,TECH305,Pass
2025-02-02,Shift 2,ELP7282,Electroless Copper,PCB Panel,Tank B,63.6,4.59,35.8,12.27,20.5,,0.32,Pitting,Fail,TECH908,Pass
2025-02-02,Shift 2,ELP4904,Electroless Nickel,Gear Housing,Tank A,89.5,5.39,72.8,11.72,21.2,9.58,1.03,Blister,Fail,TECH951,Fail
2025-02-02,Shift 2,ELP6571,Electroless Nickel,Valve Body,Tank A,90.6,5.28,55.8,21.95,24.7,8.59,0.23,Pass,Fail,TECH846,Pass
2025-02-03,Shift 1,ELP3937,Electroless Nickel,Heat Sink,Tank B,89.3,4.79,57.6,13.62,11.1,6.17,0.96,Pitting,Pass,TECH898,Fail
2025-02-03,Shift 1,ELP5217,Electroless Nickel,Valve Body,Tank B,85.6,5.37,71.1,10.19,21.3,11.96,0.82,Pass,Fail,TECH928,Fail
2025-02-03,Shift 1,ELP7573,Electroless Copper,Heat Sink,Tank B,63.4,4.99,88.5,21.06,23.1,,0.87,Pitting,Pass,TECH504,Pass
2025-02-03,Shift 2,ELP7282,Electroless Copper,PCB Panel,Tank B,63.6,4.59,35.8,12.27,20.5,,0.32,Pitting,Fail,TECH908,Pass
2025-02-03,Shift 2,ELP3578,Electroless Copper,Gear Housing,Tank C,65.5,5.02,32.5,12.66,23.1,,0.45,Dull Finish,Pass,TECH996,Pass
2025-02-03,Shift 2,ELP3829,Electroless Copper,Valve Body,Tank B,73.9,5.3,78.2,22.81,20.6,,0.44,Dull Finish,Pass,TECH748,Pass
2025-02-04,Shift 1,ELP6657,Electroless Copper,Heat Sink,Tank C,62.6,4.71,73.7,19.34,16.5,,0.21,Pass,Pass,TECH530,Pass
2025-02-04,Shift 1,ELP7347,Electroless Copper,Connector Pins,Tank B,67.2,4.64,71.2,23.88,17.8,,0.9,Pass,Pass,TECH580,Pass
2025-02-04,Shift 1,ELP3817,Electroless Nickel,PCB Panel,Tank B,85.3,4.59,40.2,14.53,17.5,6.2,1.1,Pass,Fail,TECH518,Pass
2025-02-04,Shift 2,ELP5726,Electroless Nickel,PCB Panel,Tank A,89.4,4.96,81.2,22.08,21.8,10.6,0.59,Pass,Fail,TECH304,Pass
2025-02-04,Shift 2,ELP5492,Electroless Copper,Valve Body,Tank A,63.5,4.63,58.3,17.75,13.2,,0.92,Pitting,Fail,TECH837,Fail
2025-02-04,Shift 2,ELP1013,Electroless Copper,Gear Housing,Tank B,63.3,4.78,37.2,10.67,10.4,,0.85,Dull Finish,Fail,TECH699,Fail
2025-02-05,Shift 1,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-02-05,Shift 1,ELP9746,Electroless Nickel,Valve Body,Tank C,85.1,5.32,79.8,17.55,23.9,10.18,0.98,Pitting,Pass,TECH930,Pass
2025-02-05,Shift 1,ELP6164,Electroless Copper,Connector Pins,Tank A,62.2,5.28,34.5,17.76,17.3,,0.94,Pitting,Fail,TECH110,Pass
2025-02-05,Shift 2,ELP7969,Electroless Copper,Heat Sink,Tank A,66.7,5.02,57.0,16.65,21.9,,0.25,Dull Finish,Fail,TECH738,Pass
2025-02-05,Shift 2,ELP7792,Electroless Nickel,Valve Body,Tank C,86.8,4.7,63.9,19.42,14.9,10.63,0.65,Dull Finish,Fail,TECH920,Fail
2025-02-05,Shift 2,ELP6699,Electroless Copper,Gear Housing,Tank B,70.9,5.0,30.0,16.02,18.8,,0.46,Pass,Pass,TECH930,Pass
2025-02-06,Shift 1,ELP4637,Electroless Copper,Gear Housing,Tank B,72.0,5.04,42.4,21.04,10.2,,0.4,Pitting,Pass,TECH496,Fail
2025-02-06,Shift 1,ELP4216,Electroless Copper,Connector Pins,Tank B,68.9,4.92,44.7,17.65,11.4,,0.58,Pass,Pass,TECH809,Fail
2025-02-06,Shift 1,ELP6657,Electroless Copper,Heat Sink,Tank C,62.6,4.71,73.7,19.34,16.5,,0.21,Pass,Pass,TECH530,Pass
2025-02-06,Shift 2,ELP6345,Electroless Copper,Heat Sink,Tank C,69.3,5.24,58.6,16.87,21.0,,1.07,Pitting,Fail,TECH587,Pass
2025-02-06,Shift 2,ELP1013,Electroless Copper,Gear Housing,Tank B,63.3,4.78,37.2,10.67,10.4,,0.85,Dull Finish,Fail,TECH699,Fail
2025-02-06,Shift 2,ELP9623,Electroless Copper,Heat Sink,Tank C,61.1,4.78,49.9,15.54,18.0,,0.21,Pitting,Pass,TECH356,Pass
2025-02-07,Shift 1,ELP1771,Electroless Copper,Valve Body,Tank B,64.3,4.96,41.0,22.48,22.2,,0.23,Dull Finish,Pass,TECH193,Pass
2025-02-07,Shift 1,ELP6571,Electroless Nickel,Valve Body,Tank A,90.6,5.28,55.8,21.95,24.7,8.59,0.23,Pass,Fail,TECH846,Pass
2025-02-07,Shift 1,ELP2833,Electroless Copper,Valve Body,Tank B,62.3,5.49,57.6,11.99,11.7,,0.87,Pass,Fail,TECH817,Fail
2025-02-07,Shift 2,ELP9255,Electroless Copper,Gear Housing,Tank A,60.4,4.65,58.1,15.27,12.4,,1.08,Blister,Fail,TECH481,Fail
2025-02-07,Shift 2,ELP7726,Electroless Nickel,Heat Sink,Tank C,92.6,4.97,64.4,13.63,15.8,8.69,0.34,Pass,Fail,TECH568,Pass
2025-02-07,Shift 2,ELP8016,Electroless Copper,PCB Panel,Tank B,68.5,4.71,55.1,10.86,21.9,,0.81,Pass,Fail,TECH541,Fail
2025-02-08,Shift 1,ELP9086,Electroless Copper,Heat Sink,Tank B,70.5,5.33,58.0,16.89,11.2,,0.73,Blister,Fail,TECH820,Fail
2025-02-08,Shift 1,ELP5570,Electroless Copper,Gear Housing,Tank C,65.3,5.47,47.4,10.82,14.7,,0.76,Pitting,Pass,TECH905,Fail
2025-02-08,Shift 1,ELP1072,Electroless Copper,Heat Sink,Tank C,71.2,5.28,41.7,11.25,19.0,,0.71,Dull Finish,Fail,TECH130,Fail
2025-02-08,Shift 2,ELP7573,Electroless Copper,Heat Sink,Tank B,63.4,4.99,88.5,21.06,23.1,,0.87,Pitting,Pass,TECH504,Pass
2025-02-08,Shift 2,ELP2761,Electroless Copper,Gear Housing,Tank C,72.4,4.73,57.3,16.84,14.4,,0.96,Dull Finish,Pass,TECH574,Fail
2025-02-08,Shift 2,ELP9086,Electroless Copper,Heat Sink,Tank B,70.5,5.33,58.0,16.89,11.2,,0.73,Blister,Fail,TECH820,Fail
2025-02-09,Shift 1,ELP3117,Electroless Copper,Heat Sink,Tank A,64.9,5.41,75.2,18.47,11.1,,0.38,Pitting,Fail,TECH299,Fail
2025-02-09,Shift 1,ELP7378,Electroless Nickel,Heat Sink,Tank A,90.3,5.3,62.0,17.9,18.8,7.14,0.37,Blister,Pass,TECH270,Pass
2025-02-09,Shift 1,ELP2504,Electroless Nickel,Connector Pins,Tank B,90.6,4.68,79.6,12.88,12.7,7.76,0.32,Dull Finish,Fail,TECH808,Fail
2025-02-09,Shift 2,ELP1338,Electroless Nickel,Heat Sink,Tank B,86.9,4.75,31.9,13.9,14.8,10.04,0.59,Dull Finish,Fail,TECH995,Fail
2025-02-09,Shift 2,ELP7804,Electroless Copper,Gear Housing,Tank B,71.9,4.83,40.1,19.65,20.6,,0.69,Pitting,Fail,TECH856,Pass
2025-02-09,Shift 2,ELP9282,Electroless Copper,PCB Panel,Tank A,63.8,5.28,48.6,17.25,12.6,,0.49,Dull Finish,Pass,TECH287,Fail
2025-02-10,Shift 1,ELP6520,Electroless Copper,Valve Body,Tank A,69.5,5.39,84.0,15.11,18.4,,0.36,Blister,Pass,TECH765,Pass
2025-02-10,Shift 1,ELP6350,Electroless Copper,PCB Panel,Tank C,74.1,5.13,60.4,14.06,14.9,,0.43,Pitting,Fail,TECH774,Fail
2025-02-10,Shift 1,ELP6038,Electroless Copper,Valve Body,Tank C,69.0,4.9,36.2,13.15,19.2,,1.08,Pass,Fail,TECH210,Pass
2025-02-10,Shift 2,ELP7057,Electroless Nickel,Valve Body,Tank C,88.6,4.96,56.4,23.85,17.8,8.51,0.41,Pitting,Pass,TECH924,Pass
2025-02-10,Shift 2,ELP2868,Electroless Nickel,Connector Pins,Tank B,88.1,5.17,62.7,10.53,17.4,10.37,1.09,Pitting,Pass,TECH613,Fail
2025-02-10,Shift 2,ELP1771,Electroless Copper,Valve Body,Tank B,64.3,4.96,41.0,22.48,22.2,,0.23,Dull Finish,Pass,TECH193,Pass
2025-02-11,Shift 1,ELP8922,Electroless Copper,PCB Panel,Tank C,74.7,5.39,87.5,15.4,18.9,,0.97,Blister,Fail,TECH267,Pass
2025-02-11,Shift 1,ELP5803,Electroless Copper,Valve Body,Tank B,72.6,5.47,73.0,19.23,11.3,,0.94,Blister,Fail,TECH692,Fail
2025-02-11,Shift 1,ELP3860,Electroless Copper,Connector Pins,Tank B,71.4,5.23,86.7,24.14,12.0,,0.6,Pitting,Pass,TECH251,Fail
2025-02-11,Shift 2,ELP8574,Electroless Copper,Connector Pins,Tank A,62.2,4.91,60.7,20.63,22.0,,0.66,Pass,Pass,TECH936,Pass
2025-02-11,Shift 2,ELP7378,Electroless Nickel,Heat Sink,Tank A,90.3,5.3,62.0,17.9,18.8,7.14,0.37,Blister,Pass,TECH270,Pass
2025-02-11,Shift 2,ELP3817,Electroless Nickel,PCB Panel,Tank B,85.3,4.59,40.2,14.53,17.5,6.2,1.1,Pass,Fail,TECH518,Pass
2025-02-12,Shift 1,ELP1261,Electroless Copper,Connector Pins,Tank C,63.7,5.07,47.8,10.3,24.5,,0.82,Blister,Pass,TECH889,Fail
2025-02-12,Shift 1,ELP8172,Electroless Nickel,Valve Body,Tank A,91.5,4.61,46.6,24.55,20.2,6.97,1.19,Pass,Fail,TECH157,Pass
2025-02-12,Shift 1,ELP6269,Electroless Nickel,Gear Housing,Tank A,94.3,4.56,84.9,24.58,17.0,11.86,0.47,Dull Finish,Fail,TECH469,Pass
2025-02-12,Shift 2,ELP6793,Electroless Copper,PCB Panel,Tank A,73.7,4.92,84.3,17.15,13.8,,0.24,Pass,Fail,TECH539,Fail
2025-02-12,Shift 2,ELP3578,Electroless Copper,Gear Housing,Tank C,65.5,5.02,32.5,12.66,23.1,,0.45,Dull Finish,Pass,TECH996,Pass
2025-02-12,Shift 2,ELP6586,Electroless Copper,Valve Body,Tank B,60.5,5.33,54.3,20.62,16.4,,0.95,Pitting,Pass,TECH252,Pass
2025-02-13,Shift 1,ELP3233,Electroless Copper,Connector Pins,Tank B,62.6,5.07,79.9,13.61,20.1,,0.24,Pass,Fail,TECH874,Pass
2025-02-13,Shift 1,ELP9623,Electroless Copper,Heat Sink,Tank C,61.1,4.78,49.9,15.54,18.0,,0.21,Pitting,Pass,TECH356,Pass
2025-02-13,Shift 1,ELP3833,Electroless Copper,Valve Body,Tank B,72.7,5.13,50.8,17.18,18.7,,0.53,Dull Finish,Pass,TECH522,Pass
2025-02-13,Shift 2,ELP8608,Electroless Nickel,Connector Pins,Tank B,88.2,5.49,63.4,23.63,17.4,10.44,0.83,Pass,Fail,TECH533,Pass
2025-02-13,Shift 2,ELP4203,Electroless Nickel,Valve Body,Tank A,88.7,5.1,35.7,12.89,10.2,7.33,0.83,Blister,Fail,TECH835,Fail
2025-02-13,Shift 2,ELP5726,Electroless Nickel,PCB Panel,Tank A,89.4,4.96,81.2,22.08,21.8,10.6,0.59,Pass,Fail,TECH304,Pass
2025-02-14,Shift 1,ELP4522,Electroless Copper,Connector Pins,Tank A,72.0,5.38,38.6,15.78,14.5,,0.68,Pass,Pass,TECH637,Fail
2025-02-14,Shift 1,ELP7036,Electroless Nickel,PCB Panel,Tank B,92.7,5.47,41.8,22.76,21.2,10.57,0.79,Blister,Fail,TECH182,Pass
2025-02-14,Shift 1,ELP6383,Electroless Nickel,Connector Pins,Tank A,92.9,4.97,74.0,10.56,12.9,10.87,0.54,Blister,Pass,TECH648,Fail
2025-02-14,Shift 2,ELP7123,Electroless Copper,Gear Housing,Tank B,72.6,5.18,44.6,16.3,12.7,,0.52,Dull Finish,Pass,TECH921,Fail
2025-02-14,Shift 2,ELP4854,Electroless Copper,Valve Body,Tank B,71.9,4.97,62.0,24.52,20.7,,1.08,Blister,Fail,TECH619,Pass
2025-02-14,Shift 2,ELP6351,Electroless Copper,Connector Pins,Tank A,69.2,4.83,68.2,11.85,16.0,,0.72,Pass,Pass,TECH344,Fail
2025-02-15,Shift 1,ELP8016,Electroless Copper,PCB Panel,Tank B,68.5,4.71,55.1,10.86,21.9,,0.81,Pass,Fail,TECH541,Fail
2025-02-15,Shift 1,ELP2415,Electroless Nickel,Connector Pins,Tank A,88.3,4.99,61.0,10.4,24.4,10.05,0.49,Dull Finish,Pass,TECH355,Fail
2025-02-15,Shift 1,ELP6383,Electroless Nickel,Connector Pins,Tank A,92.9,4.97,74.0,10.56,12.9,10.87,0.54,Blister,Pass,TECH648,Fail
2025-02-15,Shift 2,ELP2556,Electroless Nickel,PCB Panel,Tank A,88.9,5.03,44.3,23.61,23.2,7.18,0.35,Pitting,Fail,TECH550,Pass
2025-02-15,Shift 2,ELP1261,Electroless Copper,Connector Pins,Tank C,63.7,5.07,47.8,10.3,24.5,,0.82,Blister,Pass,TECH889,Fail
2025-02-15,Shift 2,ELP7887,Electroless Nickel,Connector Pins,Tank C,89.2,5.2,44.7,20.49,18.2,10.83,0.96,Pitting,Fail,TECH131,Pass
2025-02-16,Shift 1,ELP5631,Electroless Copper,Connector Pins,Tank B,73.6,4.58,38.8,23.86,16.6,,0.76,Blister,Pass,TECH955,Pass
2025-02-16,Shift 1,ELP2474,Electroless Copper,Valve Body,Tank C,71.6,5.29,49.3,24.38,11.0,,1.16,Dull Finish,Pass,TECH910,Fail
2025-02-16,Shift 1,ELP9303,Electroless Nickel,Connector Pins,Tank B,93.2,5.2,51.4,14.11,10.4,11.07,0.4,Blister,Pass,TECH217,Fail
2025-02-16,Shift 2,ELP1680,Electroless Nickel,Heat Sink,Tank B,88.8,5.14,49.5,21.23,15.6,6.05,0.61,Pass,Pass,TECH457,Pass
2025-02-16,Shift 2,ELP7969,Electroless Copper,Gear Housing,Tank B,63.7,5.01,37.6,17.78,17.3,,1.19,Blister,Pass,TECH279,Pass
2025-02-16,Shift 2,ELP9025,Electroless Copper,Gear Housing,Tank A,68.9,5.41,84.4,10.38,21.8,,0.96,Pass,Fail,TECH977,Fail
2025-02-17,Shift 1,ELP3878,Electroless Nickel,PCB Panel,Tank B,90.4,5.15,54.6,19.55,19.1,10.84,0.6,Pitting,Fail,TECH123,Pass
2025-02-17,Shift 1,ELP4223,Electroless Copper,Valve Body,Tank B,74.3,5.18,47.6,20.02,10.2,,1.14,Blister,Fail,TECH869,Fail
2025-02-17,Shift 1,ELP2761,Electroless Copper,Gear Housing,Tank C,72.4,4.73,57.3,16.84,14.4,,0.96,Dull Finish,Pass,TECH574,Fail
2025-02-17,Shift 2,ELP9255,Electroless Copper,Gear Housing,Tank A,60.4,4.65,58.1,15.27,12.4,,1.08,Blister,Fail,TECH481,Fail
2025-02-17,Shift 2,ELP5803,Electroless Copper,Valve Body,Tank B,72.6,5.47,73.0,19.23,11.3,,0.94,Blister,Fail,TECH692,Fail
2025-02-17,Shift 2,ELP1152,Electroless Copper,PCB Panel,Tank A,64.6,4.65,75.5,11.47,12.9,,0.68,Blister,Pass,TECH590,Fail
2025-02-18,Shift 1,ELP6699,Electroless Copper,Gear Housing,Tank B,70.9,5.0,30.0,16.02,18.8,,0.46,Pass,Pass,TECH930,Pass
2025-02-18,Shift 1,ELP4854,Electroless Copper,Valve Body,Tank B,71.9,4.97,62.0,24.52,20.7,,1.08,Blister,Fail,TECH619,Pass
2025-02-18,Shift 1,ELP8338,Electroless Copper,PCB Panel,Tank B,72.4,5.24,86.8,24.8,14.1,,1.17,Blister,Pass,TECH312,Fail
2025-02-18,Shift 2,ELP5250,Electroless Copper,Connector Pins,Tank A,72.6,5.23,83.9,13.69,16.6,,0.64,Pass,Fail,TECH134,Pass
2025-02-18,Shift 2,ELP4203,Electroless Nickel,Valve Body,Tank A,88.7,5.1,35.7,12.89,10.2,7.33,0.83,Blister,Fail,TECH835,Fail
2025-02-18,Shift 2,ELP6059,Electroless Nickel,Valve Body,Tank A,94.5,5.36,69.1,16.01,11.1,9.0,0.51,Dull Finish,Pass,TECH459,Fail
2025-02-19,Shift 1,ELP7279,Electroless Nickel,Connector Pins,Tank C,89.6,5.19,32.5,15.53,14.9,9.24,0.85,Dull Finish,Fail,TECH253,Fail
2025-02-19,Shift 1,ELP6586,Electroless Copper,Valve Body,Tank B,60.5,5.33,54.3,20.62,16.4,,0.95,Pitting,Pass,TECH252,Pass
2025-02-19,Shift 1,ELP9282,Electroless Copper,PCB Panel,Tank A,63.8,5.28,48.6,17.25,12.6,,0.49,Dull Finish,Pass,TECH287,Fail
2025-02-19,Shift 2,ELP8733,Electroless Nickel,Gear Housing,Tank A,89.4,5.04,45.0,12.81,14.7,9.52,0.86,Blister,Fail,TECH607,Fail
2025-02-19,Shift 2,ELP3578,Electroless Copper,Gear Housing,Tank C,65.5,5.02,32.5,12.66,23.1,,0.45,Dull Finish,Pass,TECH996,Pass
2025-02-19,Shift 2,ELP4942,Electroless Nickel,PCB Panel,Tank B,86.8,5.03,35.8,19.88,10.4,9.59,0.73,Dull Finish,Pass,TECH788,Fail
2025-02-20,Shift 1,ELP8346,Electroless Copper,Valve Body,Tank A,60.2,5.07,67.0,11.15,12.5,,0.58,Blister,Pass,TECH324,Fail
2025-02-20,Shift 1,ELP2257,Electroless Copper,Valve Body,Tank B,71.7,4.88,32.2,18.24,15.0,,1.15,Blister,Fail,TECH697,Pass
2025-02-20,Shift 1,ELP8738,Electroless Copper,Heat Sink,Tank B,66.0,4.78,70.1,21.29,12.4,,1.06,Blister,Fail,TECH779,Fail
2025-02-20,Shift 2,ELP2830,Electroless Copper,PCB Panel,Tank C,73.0,5.32,52.6,23.78,18.7,,0.44,Pitting,Fail,TECH252,Pass
2025-02-20,Shift 2,ELP4223,Electroless Copper,Valve Body,Tank B,74.3,5.18,47.6,20.02,10.2,,1.14,Blister,Fail,TECH869,Fail
2025-02-20,Shift 2,ELP2838,Electroless Nickel,PCB Panel,Tank C,87.4,4.96,82.9,19.21,19.2,7.31,0.6,Pitting,Fail,TECH408,Pass
2025-02-21,Shift 1,ELP3962,Electroless Nickel,Valve Body,Tank B,91.5,5.2,30.6,21.52,19.9,8.79,0.88,Blister,Pass,TECH707,Pass
2025-02-21,Shift 1,ELP4904,Electroless Nickel,Gear Housing,Tank A,89.5,5.39,72.8,11.72,21.2,9.58,1.03,Blister,Fail,TECH951,Fail
2025-02-21,Shift 1,ELP5217,Electroless Nickel,Valve Body,Tank B,85.6,5.37,71.1,10.19,21.3,11.96,0.82,Pass,Fail,TECH928,Fail
2025-02-21,Shift 2,ELP9282,Electroless Copper,PCB Panel,Tank A,63.8,5.28,48.6,17.25,12.6,,0.49,Dull Finish,Pass,TECH287,Fail
2025-02-21,Shift 2,ELP3133,Electroless Nickel,PCB Panel,Tank C,85.8,4.52,54.0,20.44,18.0,7.42,0.32,Dull Finish,Pass,TECH902,Pass
2025-02-21,Shift 2,ELP7969,Electroless Copper,Heat Sink,Tank A,66.7,5.02,57.0,16.65,21.9,,0.25,Dull Finish,Fail,TECH738,Pass
2025-02-22,Shift 1,ELP9433,Electroless Copper,Valve Body,Tank B,60.7,5.24,46.0,21.66,11.6,,0.5,Blister,Fail,TECH133,Fail
2025-02-22,Shift 1,ELP1155,Electroless Nickel,Valve Body,Tank C,89.3,4.8,34.5,24.61,18.5,7.28,0.55,Dull Finish,Fail,TECH147,Pass
2025-02-22,Shift 1,ELP1068,Electroless Nickel,Gear Housing,Tank B,88.3,4.75,35.2,13.2,23.9,9.57,0.94,Pitting,Fail,TECH202,Pass
2025-02-22,Shift 2,ELP5739,Electroless Copper,Valve Body,Tank A,70.0,5.49,37.9,18.85,24.4,,1.09,Dull Finish,Pass,TECH632,Pass
2025-02-22,Shift 2,ELP6782,Electroless Nickel,Connector Pins,Tank C,93.6,4.61,75.8,11.42,21.0,6.76,0.31,Pitting,Fail,TECH680,Fail
2025-02-22,Shift 2,ELP9666,Electroless Copper,Heat Sink,Tank B,62.0,5.32,37.0,20.5,15.5,,1.05,Pitting,Pass,TECH785,Pass
2025-02-23,Shift 1,ELP7976,Electroless Copper,Gear Housing,Tank B,70.9,5.32,82.2,14.02,23.3,,0.57,Blister,Pass,TECH772,Pass
2025-02-23,Shift 1,ELP3044,Electroless Copper,PCB Panel,Tank A,62.5,5.04,77.0,11.15,13.6,,1.11,Blister,Pass,TECH914,Fail
2025-02-23,Shift 1,ELP4522,Electroless Copper,Connector Pins,Tank A,72.0,5.38,38.6,15.78,14.5,,0.68,Pass,Pass,TECH637,Fail
2025-02-23,Shift 2,ELP2838,Electroless Nickel,PCB Panel,Tank C,87.4,4.96,82.9,19.21,19.2,7.31,0.6,Pitting,Fail,TECH408,Pass
2025-02-23,Shift 2,ELP2317,Electroless Copper,Gear Housing,Tank C,73.0,4.93,61.4,13.36,19.6,,0.25,Pitting,Fail,TECH482,Pass
2025-02-23,Shift 2,ELP9282,Electroless Copper,PCB Panel,Tank A,63.8,5.28,48.6,17.25,12.6,,0.49,Dull Finish,Pass,TECH287,Fail
2025-02-24,Shift 1,ELP3233,Electroless Copper,Connector Pins,Tank B,62.6,5.07,79.9,13.61,20.1,,0.24,Pass,Fail,TECH874,Pass
2025-02-24,Shift 1,ELP4299,Electroless Nickel,Valve Body,Tank A,92.1,5.28,59.9,21.45,17.7,10.25,1.0,Blister,Pass,TECH320,Pass
2025-02-24,Shift 1,ELP3034,Electroless Nickel,PCB Panel,Tank A,92.6,5.13,70.9,22.33,18.4,9.28,0.91,Pitting,Fail,TECH789,Pass
2025-02-24,Shift 2,ELP5430,Electroless Copper,PCB Panel,Tank C,62.3,4.86,40.6,18.02,12.7,,0.82,Blister,Pass,TECH530,Fail
2025-02-24,Shift 2,ELP1510,Electroless Nickel,Heat Sink,Tank A,91.2,4.91,61.3,13.52,21.2,11.68,0.93,Pass,Pass,TECH625,Pass
2025-02-24,Shift 2,ELP5378,Electroless Nickel,Connector Pins,Tank B,88.8,5.44,32.6,17.98,13.4,9.5,0.87,Dull Finish,Fail,TECH402,Fail
