Date,Shift,Batch ID,Model,Dashboard Type,Display Resolution,Backlight Brightness (nits),Touch Screen Sensitivity (ms),Button Press Response (ms),Wiring Harness Check,CAN Bus Signal Integrity,Boot Time (sec),Software Version,Warning Light Cycle OK,Touch Calibration Status,Tested RPM Reading,Tested Speed Reading (km/h),Tested Fuel Level (%),Tester ID,Pass/Fail
2025-01-24,Shift 2,DASH1980,Camry,Analog,800x480,392.1,48.37,13.78,Fail,Pass,5.2,v1.25.3,No,Calibrated,5877.0,35.0,47.3,EMP406,Pass
2025-01-24,Shift 2,DASH6176,Tacoma,Digital,1024x600,441.0,47.58,35.72,Pass,Pass,5.11,v1.24.7,Yes,Not Calibrated,5096.0,14.0,23.7,EMP847,Pass
2025-01-24,Shift 2,DASH4643,Camry,Analog,800x480,359.1,43.53,10.41,Fail,Fail,8.53,v1.27.1,Yes,Not Calibrated,5839.0,71.0,30.1,EMP248,Pass
2025-01-25,Shift 1,DASH8730,Corolla,Digital,800x480,203.5,27.58,28.25,Pass,Pass,2.93,v1.25.3,No,Calibrated,5701.0,56.0,13.5,EMP256,Pass
2025-01-25,Shift 1,DASH7624,Highlander,Analog,800x480,236.3,25.98,21.43,Fail,Fail,6.16,v1.25.3,No,Calibrated,3746.0,68.0,27.5,EMP895,Pass
2025-01-25,Shift 1,DASH7841,Corolla,Digital,1280x720,485.6,26.21,11.93,Pass,Fail,2.29,v1.27.1,No,Not Calibrated,2870.0,19.0,72.0,EMP194,Pass
2025-01-25,Shift 2,DASH8313,Highlander,Hybrid,1024x600,399.6,10.09,14.64,Fail,Fail,6.88,v1.26.0,No,Calibrated,6659.0,0.0,22.6,EMP790,Pass
2025-01-25,Shift 2,DASH7028,Camry,Analog,800x480,208.7,46.55,33.22,Fail,Pass,7.62,v1.26.0,No,Calibrated,755.0,155.0,15.7,EMP915,Pass
2025-01-25,Shift 2,DASH6039,Yaris,Hybrid,800x480,232.9,15.36,20.41,Pass,Pass,3.42,v1.25.3,No,Not Calibrated,952.0,190.0,51.8,EMP645,Pass
2025-01-26,Shift 1,DASH9658,RAV4,Digital,800x480,346.3,33.98,14.01,Pass,Pass,3.66,v1.26.0,No,Calibrated,3839.0,154.0,23.6,EMP600,Pass
2025-01-26,Shift 1,DASH4301,Tacoma,Analog,800x480,366.6,46.49,32.18,Pass,Pass,6.38,v1.26.0,No,Not Calibrated,3419.0,119.0,1.4,EMP958,Pass
2025-01-26,Shift 1,DASH2040,Yaris,Analog,1280x720,468.4,25.09,11.76,Fail,Pass,3.03,v1.27.1,No,Calibrated,1017.0,103.0,5.1,EMP637,Pass
2025-01-26,Shift 2,DASH8894,Yaris,Digital,1024x600,282.8,15.05,38.19,Pass,Fail,7.06,v1.26.0,No,Calibrated,1628.0,175.0,58.4,EMP342,Pass
2025-01-26,Shift 2,DASH3049,Tacoma,Digital,800x480,203.4,10.17,36.03,Fail,Pass,9.64,v1.27.1,No,Not Calibrated,2977.0,83.0,11.5,EMP612,Pass
2025-01-26,Shift 2,DASH1784,Highlander,Hybrid,1280x720,477.4,16.09,24.49,Pass,Pass,5.22,v1.25.3,Yes,Not Calibrated,5408.0,224.0,50.1,EMP505,Pass
2025-01-27,Shift 1,DASH7098,Highlander,Hybrid,1280x720,376.6,39.7,16.77,Pass,Pass,8.97,v1.26.0,Yes,Not Calibrated,6762.0,104.0,22.5,EMP358,Pass
2025-01-27,Shift 1,DASH8772,Camry,Hybrid,1024x600,316.1,29.34,19.44,Fail,Pass,6.0,v1.25.3,No,Not Calibrated,6405.0,166.0,12.7,EMP607,Pass
2025-01-27,Shift 1,DASH5614,Corolla,Digital,1280x720,203.8,47.44,17.79,Pass,Pass,8.53,v1.25.3,No,Not Calibrated,5108.0,71.0,86.1,EMP333,Pass
2025-01-27,Shift 2,DASH7173,Tacoma,Hybrid,1280x720,379.7,13.71,23.44,Pass,Fail,5.47,v1.25.3,Yes,Calibrated,868.0,49.0,1.6,EMP679,Fail
2025-01-27,Shift 2,DASH4856,Tacoma,Hybrid,800x480,289.1,22.28,28.6,Fail,Fail,8.02,v1.26.0,Yes,Calibrated,3785.0,108.0,52.3,EMP206,Pass
2025-01-27,Shift 2,DASH8275,Camry,Digital,800x480,295.0,21.65,11.13,Fail,Pass,5.48,v1.24.7,No,Calibrated,3076.0,172.0,73.0,EMP890,Pass
2025-01-28,Shift 1,DASH3942,Yaris,Digital,800x480,269.2,14.99,33.5,Pass,Pass,8.27,v1.25.3,Yes,Not Calibrated,4617.0,40.0,65.8,EMP928,Pass
2025-01-28,Shift 1,DASH2162,Yaris,Digital,1024x600,404.5,41.76,20.57,Fail,Pass,6.71,v1.26.0,Yes,Calibrated,6543.0,17.0,61.7,EMP306,Fail
2025-01-28,Shift 1,DASH3550,Yaris,Hybrid,1024x600,327.9,12.56,32.33,Pass,Fail,5.35,v1.24.7,No,Calibrated,2547.0,175.0,39.1,EMP115,Pass
2025-01-28,Shift 2,DASH2792,Highlander,Analog,1024x600,480.6,17.29,27.25,Pass,Pass,8.2,v1.25.3,Yes,Calibrated,2317.0,148.0,41.8,EMP733,Pass
2025-01-28,Shift 2,DASH1226,Yaris,Analog,800x480,212.5,36.53,28.76,Fail,Fail,7.54,v1.25.3,No,Calibrated,5632.0,114.0,40.9,EMP850,Pass
2025-01-28,Shift 2,DASH7191,Tacoma,Digital,1024x600,220.0,41.89,21.56,Pass,Fail,6.71,v1.27.1,No,Calibrated,1290.0,15.0,23.8,EMP435,Pass
2025-01-29,Shift 1,DASH9359,RAV4,Analog,1024x600,315.5,16.36,37.83,Fail,Pass,5.47,v1.24.7,No,Calibrated,4911.0,87.0,83.1,EMP659,Pass
2025-01-29,Shift 1,DASH3565,Highlander,Hybrid,1280x720,482.7,24.87,15.36,Pass,Fail,9.95,v1.25.3,Yes,Not Calibrated,5541.0,108.0,1.2,EMP244,Pass
2025-01-29,Shift 1,DASH4595,Yaris,Analog,1280x720,409.1,14.25,24.31,Pass,Pass,8.02,v1.27.1,Yes,Not Calibrated,4015.0,90.0,79.6,EMP787,Pass
2025-01-29,Shift 2,DASH1750,Yaris,Digital,1024x600,237.8,15.12,29.08,Fail,Fail,3.75,v1.25.3,Yes,Not Calibrated,1502.0,236.0,8.9,EMP394,Fail
2025-01-29,Shift 2,DASH2327,Camry,Digital,1280x720,461.7,41.91,29.69,Pass,Fail,4.79,v1.25.3,No,Calibrated,1311.0,158.0,5.5,EMP709,Pass
2025-01-29,Shift 2,DASH7382,Yaris,Hybrid,1280x720,367.6,25.65,35.46,Fail,Pass,9.9,v1.25.3,No,Not Calibrated,3682.0,175.0,50.1,EMP584,Pass
2025-01-30,Shift 1,DASH9080,RAV4,Hybrid,800x480,292.6,18.14,26.61,Fail,Fail,5.5,v1.27.1,Yes,Not Calibrated,1869.0,230.0,74.1,EMP860,Pass
2025-01-30,Shift 1,DASH8916,Highlander,Hybrid,1280x720,431.4,25.28,32.41,Pass,Pass,2.15,v1.26.0,No,Not Calibrated,5403.0,63.0,88.0,EMP878,Fail
2025-01-30,Shift 1,DASH4678,Tacoma,Analog,1280x720,268.9,44.42,17.39,Fail,Fail,4.48,v1.25.3,Yes,Calibrated,2283.0,9.0,99.5,EMP253,Pass
2025-01-30,Shift 2,DASH7518,RAV4,Analog,800x480,335.0,31.2,25.93,Fail,Fail,7.96,v1.24.7,Yes,Calibrated,6678.0,93.0,26.5,EMP181,Pass
2025-01-30,Shift 2,DASH9115,Tacoma,Analog,800x480,453.5,19.05,32.0,Pass,Fail,5.19,v1.27.1,No,Calibrated,5029.0,197.0,16.7,EMP916,Pass
2025-01-30,Shift 2,DASH3592,Highlander,Hybrid,1280x720,393.8,37.29,15.62,Fail,Fail,3.12,v1.27.1,Yes,Calibrated,4723.0,185.0,79.6,EMP940,Pass
2025-01-31,Shift 1,DASH8894,Yaris,Digital,1024x600,282.8,15.05,38.19,Pass,Fail,7.06,v1.26.0,No,Calibrated,1628.0,175.0,58.4,EMP342,Pass
2025-01-31,Shift 1,DASH4223,Highlander,Hybrid,800x480,340.5,14.59,24.45,Pass,Pass,7.33,v1.26.0,No,Not Calibrated,1152.0,12.0,1.9,EMP120,Pass
2025-01-31,Shift 1,DASH7843,Highlander,Hybrid,1024x600,318.8,32.07,33.27,Fail,Fail,6.59,v1.24.7,Yes,Not Calibrated,5790.0,210.0,39.3,EMP667,Pass
2025-01-31,Shift 2,DASH4361,RAV4,Analog,800x480,308.4,34.31,27.48,Pass,Fail,7.97,v1.25.3,Yes,Calibrated,1759.0,141.0,35.9,EMP900,Pass
2025-01-31,Shift 2,DASH1828,RAV4,Hybrid,1280x720,441.5,39.25,21.75,Fail,Fail,2.31,v1.25.3,Yes,Calibrated,918.0,219.0,45.5,EMP479,Pass
2025-01-31,Shift 2,DASH1251,Tacoma,Hybrid,1280x720,401.0,48.82,20.31,Pass,Fail,4.73,v1.27.1,Yes,Calibrated,5357.0,8.0,80.1,EMP318,Pass
2025-02-01,Shift 1,DASH8020,RAV4,Hybrid,1024x600,232.8,40.67,13.01,Pass,Fail,4.54,v1.25.3,Yes,Not Calibrated,4642.0,63.0,15.9,EMP398,Pass
2025-02-01,Shift 1,DASH7936,Corolla,Analog,1280x720,210.7,35.12,16.22,Fail,Fail,7.34,v1.24.7,No,Calibrated,1695.0,100.0,86.2,EMP970,Pass
2025-02-01,Shift 1,DASH7488,Highlander,Digital,1280x720,493.7,19.64,36.85,Fail,Fail,4.94,v1.25.3,No,Not Calibrated,1393.0,50.0,7.5,EMP411,Pass
2025-02-01,Shift 2,DASH7518,RAV4,Analog,800x480,335.0,31.2,25.93,Fail,Fail,7.96,v1.24.7,Yes,Calibrated,6678.0,93.0,26.5,EMP181,Pass
2025-02-01,Shift 2,DASH7936,Corolla,Analog,1280x720,210.7,35.12,16.22,Fail,Fail,7.34,v1.24.7,No,Calibrated,1695.0,100.0,86.2,EMP970,Pass
2025-02-01,Shift 2,DASH7976,Yaris,Digital,1024x600,455.3,45.05,18.25,Fail,Pass,2.69,v1.25.3,Yes,Calibrated,6383.0,102.0,26.9,EMP878,Pass
2025-02-02,Shift 1,DASH1978,Tacoma,Digital,1024x600,401.0,33.6,18.13,Pass,Pass,3.39,v1.27.1,Yes,Calibrated,2623.0,9.0,2.7,EMP102,Pass
2025-02-02,Shift 1,DASH5130,RAV4,Hybrid,800x480,453.0,37.08,26.81,Fail,Fail,4.98,v1.26.0,No,Not Calibrated,981.0,97.0,76.7,EMP448,Pass
2025-02-02,Shift 1,DASH9191,RAV4,Digital,800x480,200.5,46.32,15.94,Fail,Fail,5.71,v1.24.7,No,Not Calibrated,2675.0,92.0,86.7,EMP451,Pass
2025-02-02,Shift 2,DASH2953,Corolla,Digital,1024x600,468.8,38.1,23.51,Fail,Pass,9.96,v1.25.3,No,Not Calibrated,830.0,139.0,70.3,EMP465,Pass
2025-02-02,Shift 2,DASH7316,Camry,Digital,1024x600,339.8,39.03,25.07,Pass,Pass,9.14,v1.26.0,No,Calibrated,5342.0,204.0,70.6,EMP340,Pass
2025-02-02,Shift 2,DASH9468,Highlander,Analog,1280x720,277.2,11.47,15.88,Pass,Pass,3.49,v1.25.3,No,Not Calibrated,2396.0,46.0,36.2,EMP351,Pass
2025-02-03,Shift 1,DASH7382,Yaris,Hybrid,1280x720,367.6,25.65,35.46,Fail,Pass,9.9,v1.25.3,No,Not Calibrated,3682.0,175.0,50.1,EMP584,Pass
2025-02-03,Shift 1,DASH9932,Camry,Analog,1024x600,294.2,31.73,18.95,Pass,Pass,2.91,v1.25.3,Yes,Not Calibrated,4611.0,120.0,7.6,EMP990,Pass
2025-02-03,Shift 1,DASH4643,Camry,Analog,800x480,359.1,43.53,10.41,Fail,Fail,8.53,v1.27.1,Yes,Not Calibrated,5839.0,71.0,30.1,EMP248,Pass
2025-02-03,Shift 2,DASH8891,Camry,Analog,800x480,277.8,41.36,20.35,Pass,Pass,5.84,v1.24.7,No,Not Calibrated,818.0,141.0,67.8,EMP130,Pass
2025-02-03,Shift 2,DASH2125,Tacoma,Hybrid,1280x720,338.1,20.54,25.04,Pass,Fail,4.85,v1.24.7,No,Not Calibrated,6415.0,126.0,99.2,EMP542,Pass
2025-02-03,Shift 2,DASH7624,Highlander,Analog,800x480,236.3,25.98,21.43,Fail,Fail,6.16,v1.25.3,No,Calibrated,3746.0,68.0,27.5,EMP895,Pass
2025-02-04,Shift 1,DASH7313,Camry,Hybrid,1024x600,455.4,32.74,20.9,Fail,Pass,8.21,v1.27.1,Yes,Calibrated,5650.0,151.0,7.4,EMP533,Pass
2025-02-04,Shift 1,DASH8493,Corolla,Digital,1280x720,333.0,17.72,26.46,Pass,Fail,6.68,v1.26.0,No,Not Calibrated,6350.0,183.0,6.8,EMP810,Pass
2025-02-04,Shift 1,DASH3801,Tacoma,Digital,1024x600,229.2,13.91,33.73,Pass,Pass,8.3,v1.25.3,No,Calibrated,3732.0,174.0,37.7,EMP533,Pass
2025-02-04,Shift 2,DASH7173,Tacoma,Hybrid,1280x720,379.7,13.71,23.44,Pass,Fail,5.47,v1.25.3,Yes,Calibrated,868.0,49.0,1.6,EMP679,Fail
2025-02-04,Shift 2,DASH1731,Camry,Digital,1024x600,297.4,44.28,36.77,Pass,Fail,5.3,v1.25.3,Yes,Not Calibrated,4170.0,127.0,60.6,EMP290,Pass
2025-02-04,Shift 2,DASH2180,Camry,Hybrid,1280x720,305.9,27.45,24.17,Pass,Pass,8.78,v1.25.3,Yes,Calibrated,984.0,96.0,84.6,EMP968,Pass
2025-02-05,Shift 1,DASH1178,Tacoma,Hybrid,1280x720,298.2,25.69,33.71,Fail,Fail,7.94,v1.24.7,No,Calibrated,1412.0,217.0,11.3,EMP916,Pass
2025-02-05,Shift 1,DASH6293,Yaris,Hybrid,1024x600,298.5,33.1,37.73,Fail,Pass,3.35,v1.26.0,Yes,Calibrated,3230.0,50.0,79.7,EMP657,Pass
2025-02-05,Shift 1,DASH8511,Corolla,Hybrid,1280x720,211.9,42.63,32.85,Fail,Fail,2.55,v1.25.3,Yes,Not Calibrated,5889.0,161.0,59.1,EMP218,Pass
2025-02-05,Shift 2,DASH2916,Yaris,Hybrid,800x480,396.6,47.5,31.59,Fail,Pass,5.72,v1.24.7,No,Calibrated,1070.0,159.0,33.2,EMP468,Pass
2025-02-05,Shift 2,DASH8040,Corolla,Digital,1024x600,296.7,27.24,29.64,Fail,Fail,9.05,v1.26.0,No,Calibrated,4427.0,148.0,11.7,EMP956,Pass
2025-02-05,Shift 2,DASH1447,Camry,Hybrid,1024x600,224.6,35.33,22.33,Pass,Pass,6.24,v1.27.1,Yes,Not Calibrated,5666.0,74.0,4.1,EMP865,Pass
2025-02-06,Shift 1,DASH8916,Highlander,Hybrid,1280x720,431.4,25.28,32.41,Pass,Pass,2.15,v1.26.0,No,Not Calibrated,5403.0,63.0,88.0,EMP878,Fail
2025-02-06,Shift 1,DASH3592,Highlander,Hybrid,1280x720,393.8,37.29,15.62,Fail,Fail,3.12,v1.27.1,Yes,Calibrated,4723.0,185.0,79.6,EMP940,Pass
2025-02-06,Shift 1,DASH8020,RAV4,Hybrid,1024x600,232.8,40.67,13.01,Pass,Fail,4.54,v1.25.3,Yes,Not Calibrated,4642.0,63.0,15.9,EMP398,Pass
2025-02-06,Shift 2,DASH2953,Corolla,Digital,1024x600,468.8,38.1,23.51,Fail,Pass,9.96,v1.25.3,No,Not Calibrated,830.0,139.0,70.3,EMP465,Pass
2025-02-06,Shift 2,DASH4678,Tacoma,Analog,1280x720,268.9,44.42,17.39,Fail,Fail,4.48,v1.25.3,Yes,Calibrated,2283.0,9.0,99.5,EMP253,Pass
2025-02-06,Shift 2,DASH2162,Yaris,Digital,1024x600,404.5,41.76,20.57,Fail,Pass,6.71,v1.26.0,Yes,Calibrated,6543.0,17.0,61.7,EMP306,Fail
2025-02-07,Shift 1,DASH7382,Yaris,Hybrid,1280x720,367.6,25.65,35.46,Fail,Pass,9.9,v1.25.3,No,Not Calibrated,3682.0,175.0,50.1,EMP584,Pass
2025-02-07,Shift 1,DASH4138,Corolla,Digital,1280x720,474.2,35.75,27.81,Pass,Fail,7.02,v1.25.3,Yes,Calibrated,1094.0,186.0,30.4,EMP525,Pass
2025-02-07,Shift 1,DASH2855,Yaris,Hybrid,1024x600,304.9,14.55,26.9,Fail,Pass,5.51,v1.24.7,Yes,Calibrated,3154.0,180.0,1.1,EMP451,Pass
2025-02-07,Shift 2,DASH6182,Corolla,Hybrid,800x480,359.8,48.47,32.91,Pass,Fail,6.8,v1.27.1,No,Not Calibrated,5172.0,11.0,20.1,EMP763,Pass
2025-02-07,Shift 2,DASH7976,Yaris,Digital,1024x600,455.3,45.05,18.25,Fail,Pass,2.69,v1.25.3,Yes,Calibrated,6383.0,102.0,26.9,EMP878,Pass
2025-02-07,Shift 2,DASH3028,Tacoma,Analog,1024x600,387.0,36.85,24.03,Pass,Pass,4.67,v1.26.0,Yes,Calibrated,5518.0,45.0,41.7,EMP510,Pass
2025-02-08,Shift 1,DASH9287,Corolla,Hybrid,1024x600,258.3,30.04,11.02,Fail,Pass,7.32,v1.26.0,Yes,Calibrated,2947.0,69.0,44.7,EMP492,Pass
2025-02-08,Shift 1,DASH8275,Camry,Digital,800x480,295.0,21.65,11.13,Fail,Pass,5.48,v1.24.7,No,Calibrated,3076.0,172.0,73.0,EMP890,Pass
2025-02-08,Shift 1,DASH7518,RAV4,Analog,800x480,335.0,31.2,25.93,Fail,Fail,7.96,v1.24.7,Yes,Calibrated,6678.0,93.0,26.5,EMP181,Pass
2025-02-08,Shift 2,DASH5130,RAV4,Hybrid,800x480,453.0,37.08,26.81,Fail,Fail,4.98,v1.26.0,No,Not Calibrated,981.0,97.0,76.7,EMP448,Pass
2025-02-08,Shift 2,DASH9653,Camry,Hybrid,1280x720,412.9,28.85,11.47,Pass,Fail,3.36,v1.26.0,Yes,Not Calibrated,3574.0,131.0,28.2,EMP750,Pass
2025-02-08,Shift 2,DASH1415,RAV4,Digital,1280x720,433.9,20.91,32.73,Fail,Fail,4.15,v1.24.7,No,Calibrated,4875.0,125.0,11.7,EMP689,Pass
2025-02-09,Shift 1,DASH3356,Yaris,Analog,1280x720,387.4,44.26,29.12,Pass,Pass,5.73,v1.27.1,No,Calibrated,6844.0,26.0,59.4,EMP675,Pass
2025-02-09,Shift 1,DASH3550,Yaris,Hybrid,1024x600,327.9,12.56,32.33,Pass,Fail,5.35,v1.24.7,No,Calibrated,2547.0,175.0,39.1,EMP115,Pass
2025-02-09,Shift 1,DASH7120,Corolla,Digital,1280x720,457.3,34.72,28.75,Pass,Fail,7.73,v1.25.3,No,Not Calibrated,6597.0,149.0,63.5,EMP664,Pass
2025-02-09,Shift 2,DASH1978,Tacoma,Digital,1024x600,401.0,33.6,18.13,Pass,Pass,3.39,v1.27.1,Yes,Calibrated,2623.0,9.0,2.7,EMP102,Pass
2025-02-09,Shift 2,DASH6444,Camry,Digital,1024x600,326.4,21.22,32.61,Pass,Pass,4.63,v1.27.1,No,Not Calibrated,2610.0,223.0,97.2,EMP973,Pass
2025-02-09,Shift 2,DASH8607,Camry,Hybrid,1024x600,442.5,33.22,31.14,Fail,Fail,8.13,v1.27.1,Yes,Not Calibrated,2186.0,31.0,71.2,EMP771,Pass
2025-02-10,Shift 1,DASH9208,Yaris,Digital,1280x720,272.2,36.93,33.33,Fail,Pass,4.82,v1.24.7,Yes,Calibrated,5697.0,22.0,46.0,EMP119,Fail
2025-02-10,Shift 1,DASH7251,Yaris,Hybrid,1280x720,311.9,49.95,36.3,Fail,Fail,8.8,v1.24.7,No,Calibrated,6543.0,110.0,72.9,EMP468,Pass
2025-02-10,Shift 1,DASH1393,Highlander,Analog,1024x600,253.9,45.62,16.71,Pass,Pass,7.99,v1.24.7,Yes,Not Calibrated,4497.0,42.0,81.0,EMP673,Pass
2025-02-10,Shift 2,DASH4570,RAV4,Hybrid,1024x600,465.9,34.42,31.51,Pass,Fail,6.57,v1.24.7,No,Not Calibrated,1456.0,152.0,97.6,EMP197,Pass
2025-02-10,Shift 2,DASH2162,Corolla,Digital,800x480,342.1,49.39,25.94,Fail,Fail,2.65,v1.25.3,No,Not Calibrated,2435.0,235.0,66.0,EMP303,Pass
2025-02-10,Shift 2,DASH1731,Camry,Digital,1024x600,297.4,44.28,36.77,Pass,Fail,5.3,v1.25.3,Yes,Not Calibrated,4170.0,127.0,60.6,EMP290,Pass
2025-02-11,Shift 1,DASH2792,Highlander,Analog,1024x600,480.6,17.29,27.25,Pass,Pass,8.2,v1.25.3,Yes,Calibrated,2317.0,148.0,41.8,EMP733,Pass
2025-02-11,Shift 1,DASH5527,Camry,Hybrid,1280x720,308.9,28.22,28.79,Pass,Pass,7.79,v1.27.1,Yes,Not Calibrated,4225.0,47.0,34.0,EMP249,Pass
2025-02-11,Shift 1,DASH4570,RAV4,Hybrid,1024x600,465.9,34.42,31.51,Pass,Fail,6.57,v1.24.7,No,Not Calibrated,1456.0,152.0,97.6,EMP197,Pass
2025-02-11,Shift 2,DASH4643,Camry,Analog,800x480,359.1,43.53,10.41,Fail,Fail,8.53,v1.27.1,Yes,Not Calibrated,5839.0,71.0,30.1,EMP248,Pass
2025-02-11,Shift 2,DASH8986,Tacoma,Digital,1024x600,383.3,16.25,39.54,Pass,Pass,9.84,v1.25.3,No,Calibrated,1072.0,70.0,64.3,EMP782,Pass
2025-02-11,Shift 2,DASH3755,Highlander,Hybrid,1024x600,301.4,30.96,27.19,Fail,Pass,2.72,v1.26.0,Yes,Calibrated,3480.0,149.0,9.7,EMP490,Pass
2025-02-12,Shift 1,DASH4643,Camry,Analog,800x480,359.1,43.53,10.41,Fail,Fail,8.53,v1.27.1,Yes,Not Calibrated,5839.0,71.0,30.1,EMP248,Pass
2025-02-12,Shift 1,DASH9653,Camry,Hybrid,1280x720,412.9,28.85,11.47,Pass,Fail,3.36,v1.26.0,Yes,Not Calibrated,3574.0,131.0,28.2,EMP750,Pass
2025-02-12,Shift 1,DASH1415,RAV4,Digital,1280x720,433.9,20.91,32.73,Fail,Fail,4.15,v1.24.7,No,Calibrated,4875.0,125.0,11.7,EMP689,Pass
2025-02-12,Shift 2,DASH5527,Camry,Hybrid,1280x720,308.9,28.22,28.79,Pass,Pass,7.79,v1.27.1,Yes,Not Calibrated,4225.0,47.0,34.0,EMP249,Pass
2025-02-12,Shift 2,DASH1726,Yaris,Hybrid,800x480,382.3,17.91,32.36,Fail,Fail,3.95,v1.27.1,Yes,Not Calibrated,6730.0,135.0,25.0,EMP503,Pass
2025-02-12,Shift 2,DASH4063,Camry,Digital,1280x720,260.2,36.5,31.77,Fail,Pass,9.19,v1.25.3,No,Not Calibrated,5037.0,47.0,87.3,EMP634,Pass
2025-02-13,Shift 1,DASH7210,Camry,Analog,800x480,450.3,34.38,39.55,Fail,Pass,2.5,v1.26.0,No,Not Calibrated,5704.0,204.0,54.2,EMP367,Pass
2025-02-13,Shift 1,DASH8275,Camry,Digital,800x480,295.0,21.65,11.13,Fail,Pass,5.48,v1.24.7,No,Calibrated,3076.0,172.0,73.0,EMP890,Pass
2025-02-13,Shift 1,DASH6392,RAV4,Hybrid,800x480,426.1,48.8,37.34,Fail,Fail,6.09,v1.25.3,Yes,Not Calibrated,2608.0,218.0,38.8,EMP908,Pass
2025-02-13,Shift 2,DASH5130,RAV4,Hybrid,800x480,453.0,37.08,26.81,Fail,Fail,4.98,v1.26.0,No,Not Calibrated,981.0,97.0,76.7,EMP448,Pass
2025-02-13,Shift 2,DASH9080,RAV4,Hybrid,800x480,292.6,18.14,26.61,Fail,Fail,5.5,v1.27.1,Yes,Not Calibrated,1869.0,230.0,74.1,EMP860,Pass
2025-02-13,Shift 2,DASH6761,RAV4,Digital,1280x720,202.9,45.69,23.75,Fail,Pass,7.49,v1.25.3,Yes,Not Calibrated,2639.0,9.0,39.9,EMP857,Pass
2025-02-14,Shift 1,DASH8020,RAV4,Hybrid,1024x600,232.8,40.67,13.01,Pass,Fail,4.54,v1.25.3,Yes,Not Calibrated,4642.0,63.0,15.9,EMP398,Pass
2025-02-14,Shift 1,DASH3212,RAV4,Hybrid,1280x720,302.8,10.81,34.56,Pass,Fail,4.26,v1.27.1,No,Not Calibrated,703.0,207.0,95.8,EMP872,Pass
2025-02-14,Shift 1,DASH8730,Corolla,Digital,800x480,203.5,27.58,28.25,Pass,Pass,2.93,v1.25.3,No,Calibrated,5701.0,56.0,13.5,EMP256,Pass
2025-02-14,Shift 2,DASH8901,Camry,Digital,800x480,487.2,43.88,27.74,Fail,Pass,8.41,v1.24.7,Yes,Not Calibrated,2950.0,91.0,88.2,EMP449,Pass
2025-02-14,Shift 2,DASH9287,Corolla,Hybrid,1024x600,258.3,30.04,11.02,Fail,Pass,7.32,v1.26.0,Yes,Calibrated,2947.0,69.0,44.7,EMP492,Pass
2025-02-14,Shift 2,DASH3028,Tacoma,Analog,1024x600,387.0,36.85,24.03,Pass,Pass,4.67,v1.26.0,Yes,Calibrated,5518.0,45.0,41.7,EMP510,Pass
2025-02-15,Shift 1,DASH7191,Tacoma,Digital,1024x600,220.0,41.89,21.56,Pass,Fail,6.71,v1.27.1,No,Calibrated,1290.0,15.0,23.8,EMP435,Pass
2025-02-15,Shift 1,DASH9466,RAV4,Analog,1024x600,375.6,31.11,13.22,Fail,Pass,2.7,v1.25.3,No,Calibrated,5427.0,116.0,44.9,EMP195,Pass
2025-02-15,Shift 1,DASH4235,Camry,Hybrid,1024x600,493.3,10.33,36.05,Fail,Fail,6.75,v1.25.3,Yes,Not Calibrated,2386.0,84.0,13.2,EMP799,Pass
2025-02-15,Shift 2,DASH1980,Camry,Analog,800x480,392.1,48.37,13.78,Fail,Pass,5.2,v1.25.3,No,Calibrated,5877.0,35.0,47.3,EMP406,Pass
2025-02-15,Shift 2,DASH3801,Tacoma,Digital,1024x600,229.2,13.91,33.73,Pass,Pass,8.3,v1.25.3,No,Calibrated,3732.0,174.0,37.7,EMP533,Pass
2025-02-15,Shift 2,DASH2855,Yaris,Hybrid,1024x600,304.9,14.55,26.9,Fail,Pass,5.51,v1.24.7,Yes,Calibrated,3154.0,180.0,1.1,EMP451,Pass
2025-02-16,Shift 1,DASH1382,Camry,Digital,1024x600,307.0,19.0,38.39,Fail,Pass,8.95,v1.27.1,No,Not Calibrated,5629.0,229.0,41.2,EMP475,Pass
2025-02-16,Shift 1,DASH1579,Corolla,Analog,1024x600,389.0,10.65,14.36,Fail,Pass,8.62,v1.26.0,No,Calibrated,6799.0,80.0,75.8,EMP642,Pass
2025-02-16,Shift 1,DASH3801,Tacoma,Digital,1024x600,229.2,13.91,33.73,Pass,Pass,8.3,v1.25.3,No,Calibrated,3732.0,174.0,37.7,EMP533,Pass
2025-02-16,Shift 2,DASH7313,Camry,Hybrid,1024x600,455.4,32.74,20.9,Fail,Pass,8.21,v1.27.1,Yes,Calibrated,5650.0,151.0,7.4,EMP533,Pass
2025-02-16,Shift 2,DASH1588,Corolla,Analog,1024x600,469.8,41.21,36.7,Pass,Pass,7.51,v1.24.7,No,Calibrated,1580.0,218.0,32.2,EMP379,Pass
2025-02-16,Shift 2,DASH1978,Tacoma,Digital,1024x600,401.0,33.6,18.13,Pass,Pass,3.39,v1.27.1,Yes,Calibrated,2623.0,9.0,2.7,EMP102,Pass
2025-02-17,Shift 1,DASH6623,Highlander,Digital,800x480,267.4,30.77,29.68,Pass,Fail,5.0,v1.27.1,No,Calibrated,3127.0,107.0,95.3,EMP537,Pass
2025-02-17,Shift 1,DASH8028,RAV4,Digital,1280x720,430.7,31.59,35.05,Fail,Pass,9.74,v1.27.1,Yes,Calibrated,6800.0,9.0,24.4,EMP720,Pass
